;file;cue;rt;run;group;ID
3623;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;222;1;1;Rests_15
3624;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;295;1;1;Rests_15
3625;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;233;2;1;Rests_15
3627;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;222;2;1;Rests_15
3628;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;241;3;1;Rests_15
3629;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;264;3;1;Rests_15
3631;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;232;4;1;Rests_15
3635;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;251;5;1;Rests_15
3636;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;234;5;1;Rests_15
3637;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;242;6;1;Rests_15
3638;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;333;6;1;Rests_15
3639;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;247;6;1;Rests_15
3640;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;273;7;1;Rests_15
3641;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;220;7;1;Rests_15
3642;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;222;7;1;Rests_15
3644;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;216;8;1;Rests_15
3645;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;220;8;1;Rests_15
3646;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;203;9;1;Rests_15
3647;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;233;9;1;Rests_15
3648;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;223;9;1;Rests_15
3649;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;208;10;1;Rests_15
3653;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;236;11;1;Rests_15
3654;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;218;11;1;Rests_15
3656;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;286;12;1;Rests_15
3658;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;202;13;1;Rests_15
3659;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;218;13;1;Rests_15
3660;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;253;13;1;Rests_15
3661;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;213;14;1;Rests_15
3662;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;198;14;1;Rests_15
3663;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;221;14;1;Rests_15
3664;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;219;15;1;Rests_15
3665;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;227;15;1;Rests_15
3666;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;199;15;1;Rests_15
3667;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;198;16;1;Rests_15
3671;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;226;17;1;Rests_15
3673;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;204;18;1;Rests_15
3674;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;196;18;1;Rests_15
3675;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;229;18;1;Rests_15
3676;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;235;19;1;Rests_15
3677;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;219;19;1;Rests_15
3678;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;197;19;1;Rests_15
3680;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;219;20;1;Rests_15
3681;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;208;20;1;Rests_15
3683;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;256;21;1;Rests_15
3684;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;219;21;1;Rests_15
3685;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;200;22;1;Rests_15
3687;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;213;22;1;Rests_15
3688;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;225;23;1;Rests_15
3689;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;237;23;1;Rests_15
3690;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;220;23;1;Rests_15
3691;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;210;24;1;Rests_15
3692;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;211;24;1;Rests_15
3696;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;216;25;1;Rests_15
3697;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;237;26;1;Rests_15
3698;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;216;26;1;Rests_15
3699;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;219;26;1;Rests_15
3700;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;192;27;1;Rests_15
3701;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;83;27;1;Rests_15
3702;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;197;27;1;Rests_15
3703;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;144;28;1;Rests_15
3707;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;186;29;1;Rests_15
3709;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;190;30;1;Rests_15
3710;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;185;30;1;Rests_15
3711;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;207;30;1;Rests_15
3712;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;217;31;1;Rests_15
3714;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;210;31;1;Rests_15
3716;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;214;32;1;Rests_15
3717;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;294;32;1;Rests_15
3719;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;235;33;1;Rests_15
3720;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;201;33;1;Rests_15
3721;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;210;34;1;Rests_15
3722;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;278;34;1;Rests_15
3724;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;222;34;1;Rests_15
3725;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;230;36;1;Rests_15
3726;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;184;35;1;Rests_15
3727;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;210;35;1;Rests_15
3728;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;226;36;1;Rests_15
3729;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;215;37;1;Rests_15
3730;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;178;36;1;Rests_15
3733;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;61;37;1;Rests_15
3734;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;217;39;1;Rests_15
3735;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;219;38;1;Rests_15
3737;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;199;39;1;Rests_15
3738;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;223;39;1;Rests_15
3740;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;279;40;1;Rests_15
3741;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;242;41;1;Rests_15
3742;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;247;40;1;Rests_15
3743;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;207;41;1;Rests_15
3744;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;243;41;1;Rests_15
3746;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;235;43;1;Rests_15
3747;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;215;42;1;Rests_15
3748;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;202;42;1;Rests_15
3749;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;212;43;1;Rests_15
3750;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;180;43;1;Rests_15
3753;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;215;44;1;Rests_15
3754;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;224;45;1;Rests_15
3755;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;240;46;1;Rests_15
3756;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;208;45;1;Rests_15
3757;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;203;45;1;Rests_15
3758;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;215;46;1;Rests_15
3759;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;193;46;1;Rests_15
3765;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;217;48;1;Rests_15
3766;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;225;49;1;Rests_15
3767;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;178;49;1;Rests_15
3768;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;216;50;1;Rests_15
3769;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;204;49;1;Rests_15
3770;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;210;50;1;Rests_15
3771;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;170;51;1;Rests_15
3774;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;238;51;1;Rests_15
3776;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;219;52;1;Rests_15
3777;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;199;52;1;Rests_15
3778;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;206;53;1;Rests_15
3779;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;205;53;1;Rests_15
3781;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;187;54;1;Rests_15
3782;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;228;54;1;Rests_15
3783;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;220;55;1;Rests_15
3784;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;214;54;1;Rests_15
3785;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;172;56;1;Rests_15
3786;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;201;55;1;Rests_15
3788;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;195;57;1;Rests_15
3790;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;200;56;1;Rests_15
3791;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;58;57;1;Rests_15
3792;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;220;58;1;Rests_15
3793;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;257;57;1;Rests_15
3795;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;206;58;1;Rests_15
3796;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;238;59;1;Rests_15
3797;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;218;59;1;Rests_15
3798;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;211;60;1;Rests_15
3799;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;208;59;1;Rests_15
3803;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;208;61;1;Rests_15
3804;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;201;62;1;Rests_15
3805;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;226;61;1;Rests_15
3806;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;202;62;1;Rests_15
3807;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;234;63;1;Rests_15
3809;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;184;63;1;Rests_15
3810;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;201;63;1;Rests_15
3811;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;214;64;1;Rests_15
3812;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;185;64;1;Rests_15
3815;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;202;65;1;Rests_15
3816;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;217;65;1;Rests_15
3817;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;257;66;1;Rests_15
3818;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;218;66;1;Rests_15
3819;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;254;67;1;Rests_15
3820;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;192;66;1;Rests_15
3823;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;217;67;1;Rests_15
3824;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;217;67;1;Rests_15
3825;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;199;70;1;Rests_15
3826;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;267;68;1;Rests_15
3827;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;217;68;1;Rests_15
3828;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;190;71;1;Rests_15
3830;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;213;69;1;Rests_15
3831;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;216;70;1;Rests_15
3833;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;212;70;1;Rests_15
3834;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;223;71;1;Rests_15
3835;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;240;71;1;Rests_15
3836;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;224;73;1;Rests_15
3837;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;197;72;1;Rests_15
3841;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;200;75;1;Rests_15
3843;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;207;74;1;Rests_15
3844;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;198;76;1;Rests_15
3845;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;203;74;1;Rests_15
3846;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;208;77;1;Rests_15
3848;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;191;75;1;Rests_15
3850;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;292;76;1;Rests_15
3851;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;124;78;1;Rests_15
3852;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;209;79;1;Rests_15
3853;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;201;77;1;Rests_15
3854;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;230;77;1;Rests_15
3855;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;196;80;1;Rests_15
3856;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;224;78;1;Rests_15
3859;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;212;81;1;Rests_15
3860;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;193;79;1;Rests_15
3861;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;215;80;1;Rests_15
3862;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;200;82;1;Rests_15
3863;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;202;80;1;Rests_15
3864;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;213;81;1;Rests_15
3865;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;213;81;1;Rests_15
3868;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;200;84;1;Rests_15
3870;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;268;85;1;Rests_15
3871;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;248;83;1;Rests_15
3872;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;243;83;1;Rests_15
3873;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;260;84;1;Rests_15
3874;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;208;86;1;Rests_15
3875;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;267;84;1;Rests_15
3876;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;222;85;1;Rests_15
3877;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;138;87;1;Rests_15
3881;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;238;88;1;Rests_15
3883;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;225;87;1;Rests_15
3884;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;249;89;1;Rests_15
3885;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;224;90;1;Rests_15
3886;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;234;88;1;Rests_15
3887;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;209;88;1;Rests_15
3888;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;201;89;1;Rests_15
3889;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;196;91;1;Rests_15
3891;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;215;90;1;Rests_15
3894;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;213;93;1;Rests_15
3895;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;235;91;1;Rests_15
3896;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;217;91;1;Rests_15
3898;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;262;94;1;Rests_15
3900;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;219;95;1;Rests_15
3901;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;217;93;1;Rests_15
3902;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;245;93;1;Rests_15
3903;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;208;94;1;Rests_15
3904;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;229;96;1;Rests_15
3905;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;209;94;1;Rests_15
3906;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;227;95;1;Rests_15
3907;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;199;95;1;Rests_15
3908;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;217;97;1;Rests_15
3911;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;225;96;1;Rests_15
3915;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;299;98;1;Rests_15
3916;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;181;98;1;Rests_15
3917;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;220;100;1;Rests_15
3918;Rests_15_MID_Teil2_2020-08-12_13-34-58;1;271;99;1;Rests_15
3919;Rests_15_MID_Teil2_2020-08-12_13-34-58;2;182;99;1;Rests_15
3920;Rests_15_MID_Teil2_2020-08-12_13-34-58;3;226;101;1;Rests_15
3930;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;412;3;1;Rests_16
3931;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;425;4;1;Rests_16
3932;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;464;4;1;Rests_16
3933;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;418;4;1;Rests_16
3934;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;390;5;1;Rests_16
3935;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;477;5;1;Rests_16
3936;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;417;5;1;Rests_16
3939;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;352;6;1;Rests_16
3940;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;404;7;1;Rests_16
3941;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;400;7;1;Rests_16
3942;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;431;7;1;Rests_16
3944;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;400;8;1;Rests_16
3945;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;462;8;1;Rests_16
3946;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;357;9;1;Rests_16
3947;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;419;9;1;Rests_16
3949;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;425;10;1;Rests_16
3951;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;424;10;1;Rests_16
3952;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;444;11;1;Rests_16
3953;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;413;11;1;Rests_16
3954;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;520;11;1;Rests_16
3957;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;325;12;1;Rests_16
3958;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;449;13;1;Rests_16
3959;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;502;13;1;Rests_16
3960;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;437;13;1;Rests_16
3961;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;413;14;1;Rests_16
3962;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;439;14;1;Rests_16
3963;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;458;14;1;Rests_16
3965;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;452;15;1;Rests_16
3967;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;396;16;1;Rests_16
3968;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;393;16;1;Rests_16
3969;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;377;16;1;Rests_16
3970;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;475;17;1;Rests_16
3971;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;488;17;1;Rests_16
3973;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;445;18;1;Rests_16
3974;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;387;18;1;Rests_16
3976;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;449;19;1;Rests_16
3977;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;342;19;1;Rests_16
3979;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;351;20;1;Rests_16
3980;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;476;20;1;Rests_16
3981;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;374;20;1;Rests_16
3982;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;365;21;1;Rests_16
3983;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;422;21;1;Rests_16
3985;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;331;22;1;Rests_16
3988;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;462;23;1;Rests_16
3989;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;414;23;1;Rests_16
3990;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;329;23;1;Rests_16
3991;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;316;24;1;Rests_16
3992;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;284;24;1;Rests_16
3993;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;376;24;1;Rests_16
3994;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;331;25;1;Rests_16
3999;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;391;26;1;Rests_16
4000;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;607;27;1;Rests_16
4001;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;359;27;1;Rests_16
4002;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;321;27;1;Rests_16
4003;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;283;28;1;Rests_16
4004;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;333;28;1;Rests_16
4005;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;522;28;1;Rests_16
4006;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;326;29;1;Rests_16
4007;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;432;29;1;Rests_16
4008;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;381;29;1;Rests_16
4009;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;306;30;1;Rests_16
4014;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;305;31;1;Rests_16
4016;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;376;32;1;Rests_16
4017;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;359;32;1;Rests_16
4018;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;326;33;1;Rests_16
4019;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;356;33;1;Rests_16
4020;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;398;33;1;Rests_16
4021;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;319;34;1;Rests_16
4022;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;288;34;1;Rests_16
4026;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;331;36;1;Rests_16
4028;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;410;37;1;Rests_16
4029;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;333;36;1;Rests_16
4030;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;346;36;1;Rests_16
4031;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;357;37;1;Rests_16
4032;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;293;38;1;Rests_16
4033;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;305;37;1;Rests_16
4034;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;264;38;1;Rests_16
4035;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;275;38;1;Rests_16
4036;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;253;39;1;Rests_16
4040;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;261;41;1;Rests_16
4041;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;302;40;1;Rests_16
4042;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;357;40;1;Rests_16
4045;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;319;41;1;Rests_16
4046;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;441;42;1;Rests_16
4047;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;391;42;1;Rests_16
4048;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;356;43;1;Rests_16
4049;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;388;43;1;Rests_16
4050;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;352;43;1;Rests_16
4052;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;363;44;1;Rests_16
4054;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;356;44;1;Rests_16
4056;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;449;45;1;Rests_16
4057;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;351;46;1;Rests_16
4058;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;484;46;1;Rests_16
4059;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;538;46;1;Rests_16
4060;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;348;47;1;Rests_16
4061;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;366;47;1;Rests_16
4062;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;355;47;1;Rests_16
4063;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;298;48;1;Rests_16
4066;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;324;49;1;Rests_16
4067;Rests_16_MID_Teil2_2020-08-19_13-23-18;2;351;49;1;Rests_16
4068;Rests_16_MID_Teil2_2020-08-19_13-23-18;1;400;50;1;Rests_16
4069;Rests_16_MID_Teil2_2020-08-19_13-23-18;3;405;49;1;Rests_16
